"","NCBI.Taxon.ID","EntrezGene.ID","EntrezGene.ID.HUMAN"
"23589",10090,11569,"121536"
"23591",10090,11925,"50674"
"23593",10090,12647,"1103"
"23595",10090,12970,"1427"
"23597",10090,13522,"10863"
"23599",10090,13603,"23596"
"23601",10090,13855,"22905"
"23603",10090,14049,"2139"
"23605",10090,14545,"54332"
"23607",10090,14697,"10681"
"23609",10090,14702,"54331"
"23611",10090,14712,"8443"
"23613",10090,14806,"2898"
"23615",10090,14976,"10471"
"23617",10090,15400,"3200"
"23619",10090,15402,"3202"
"23621",10090,15490,"51478"
"23623",10090,15572,"1996"
"23625",10090,16663,"3860"
"23627",10090,17357,"65108"
"23629",10090,17692,"10943"
"23631",10090,17967,"4684"
"23633",10090,380684,"4744"
"23635",10090,18171,"8856"
"23637",10090,382243,""
"23638",10090,666184,""
"23639",10090,100039934,""
"23640",10090,382244,""
"23641",10090,100039890,""
"23642",10090,434869,""
"23643",10090,434864,""
"23644",10090,100034729,""
"23645",10090,434866,""
"23646",10090,434863,""
"23647",10090,434865,""
"23648",10090,18422,""
"23649",10090,666317,""
"23650",10090,18811,""
"23651",10090,18812,""
"23652",10090,107849,""
"23653",10090,19125,"102724788	5625"
"23656",10090,19330,"22931"
"23658",10090,102637269,"23480"
"23659",10090,102640296,"23480"
"23660",10090,102636652,"23480"
"23661",10090,100043039,"23480"
"23662",10090,20335,"23480"
"23664",10090,20522,"9963"
"23666",10090,21406,"6938"
"23668",10090,21771,"84916"
"23670",10090,21884,"646480"
"23672",10090,70691,""
"23673",10090,22441,""
"23674",10090,22445,""
"23675",10090,574437,""
"23676",10090,22446,""
"23677",10090,22598,"348932"
"23679",10090,20402,"64397"
"23681",10090,23789,"57175"
"23683",10090,23943,"23344"
"23685",10090,23989,"9862"
"23687",10090,24001,"26230"
"23689",10090,24100,"131601"
"23691",10090,26466,"339324"
"23693",10090,98488,"9330"
"23695",10090,70239,"9328"
"23697",10090,99663,"22802"
"23698",10090,99709,"22802"
"23700",10090,64945,"9069"
"23702",10090,56321,"26574"
"23704",10090,27414,"26297"
"23706",10090,54723,"24144"
"23708",10090,70791,"23438"
"23710",10090,67103,"22949"
"23712",10090,56690,"23417"
"23714",10090,110593,"7799"
"23716",10090,64383,"22933"
"23718",10090,68346,"23408"
"23720",10090,229782,"23443"
"23722",10090,66245,"23640"
"23724",10090,16508,"3751"
"23726",10090,101533,"284366"
"23728",10090,66373,"23658"
"23730",10090,218066,"26212"
"23732",10090,18457,"26258"
"23734",10090,98732,"25782"
"23736",10090,100689,"10417"
"23738",10090,50878,"10734"
"23740",10090,30059,"26519"
"23742",10090,30055,"26517"
"23744",10090,30056,"26520"
"23746",10090,320938,"23534"
"23748",10090,56551,"25828"
"23750",10090,80914,"7371"
"23752",10090,230810,"7780"
"23754",10090,54138,"25814"
"23756",10090,66494,"27166"
"23759",10090,216456,"27165"
"23761",10090,108116,"28232"
"23763",10090,56626,"27343"
"23765",10090,396184,"23769"
"23767",10090,94230,"29894"
"23769",10090,101214,"29896"
"23771",10090,66406,"29901"
"23773",10090,53621,"4850"
"23775",10090,52206,"29945"
"23777",10090,66152,"29796"
"23779",10090,50907,"10113"
"23781",10090,66626,"29965"
"23783",10090,74760,"5866"
"23785",10090,226101,"26509"
"23787",10090,242316,"392255"
"23789",10090,27103,"440275"
"23791",10090,27214,"10926"
"23793",10090,27360,"120"
"23795",10090,22294,"8409"
"23797",10090,29812,"57446"
"23799",10090,30791,"27173"
"23801",10090,30952,"54714"
"23803",10090,207615,"22884"
"23805",10090,69019,"28972"
"23807",10090,239719,"57496"
"23810",10090,71844,"9818"
"23812",10090,58207,"29015"
"23814",10090,244608,"29070"
"23816",10090,68493,"29078"
"23818",10090,67196,"29089"
"23820",10090,66320,"29100"
"23822",10090,69038,"746"
"23824",10090,68375,"4702"
"23826",10090,56530,"10330"
"23828",10090,68598,"22826"
"23830",10090,234699,"23644"
"23832",10090,75761,""
"23833",10090,278679,""
"23834",10090,108956,""
"23835",10090,666348,""
"23836",10090,22272,"27089"
"23838",10090,242891,"150160"
"23840",10090,69178,"27131"
"23842",10090,67207,"27257"
"23844",10090,72459,"27336"
"23846",10090,72068,"4848"
"23848",10090,18432,"10514"
"23850",10090,223770,"23774"
"23852",10090,214922,"29986"
"23854",10090,53945,"30061"
"23856",10090,66136,"30834"
"23858",10090,67812,"23190"
"23860",10090,382034,"23199"
"23862",10090,218343,"9652"
"23864",10090,223989,"9665"
"23866",10090,230673,"9670"
"23868",10090,75425,"9675"
"23870",10090,223664,"9684"
"23872",10090,71805,"9688"
"23874",10090,64209,"9709"
"23876",10090,432839,"9721"
"23878",10090,53890,"9733"
"23880",10090,17847,"9736"
"23882",10090,106633,"9742"
"23884",10090,217684,"9766"
"23886",10090,382207,"9767"
"23888",10090,108089,"9781"
"23890",10090,69608,"9871"
"23893",10090,50849,"9921"
"23895",10090,208922,"22849"
"23897",10090,75964,"22878"
"23899",10090,226251,"3983"
"23901",10090,208440,"22982"
"23903",10090,54604,"22990"
"23905",10090,67724,"10940"
"23907",10090,100710,"23047"
"23909",10090,218914,"23063"
"23911",10090,269254,"23064"
"23913",10090,76804,"23081"
"23915",10090,218506,"23107"
"23917",10090,54208,"23204"
"23919",10090,226026,"23137"
"23921",10090,217463,"23161"
"23923",10090,64451,"23181"
"23925",10090,59014,"23212"
"23927",10090,226562,"23215"
"23929",10090,68617,"23255"
"23931",10090,53413,"23265"
"23933",10090,17237,"23295"
"23935",10090,78658,"23310"
"23937",10090,235380,"23312"
"23939",10090,209683,"23331"
"23941",10090,76707,"23332"
"23943",10090,269338,"23339"
"23945",10090,105445,"23348"
"23947",10090,59287,"23385"
"23949",10090,68192,"23484"
"23951",10090,68653,"25813"
"23965",10090,231440,"25849"
"23967",10090,67902,"25870"
"23969",10090,78893,"25904"
"23971",10090,99650,"25912"
"23973",10090,72722,"25940"
"23975",10090,66185,"25962"
"23977",10090,216820,"25979"
"23979",10090,244152,"25987"
"23981",10090,70510,"26001"
"23983",10090,227331,"26058"
"23985",10090,72135,"26108"
"23987",10090,21753,"26136"
"23989",10090,66409,"26156"
"23991",10090,227682,"26995"
"23993",10090,380614,"27152"
"23995",10090,74778,"27341"
"23997",10090,235033,"50700"
"23999",10090,231044,"2636"
"24001",10090,50490,"50507"
"24003",10090,68040,"51042"
"24005",10090,66988,"51056"
"24007",10090,71169,"51594"
"24009",10090,66073,"51060"
"24011",10090,76263,"373156"
"24013",10090,117109,"51367"
"24015",10090,66537,"51371"
"24017",10090,66167,"51372"
"24019",10090,69090,"51008"
"24021",10090,67604,"51608"
"24023",10090,66521,"51389"
"24025",10090,67184,"51079"
"24027",10090,435766,"51086"
"24029",10090,246277,"51380"
"24031",10090,217109,"51096"
"24033",10090,67469,"51099"
"24035",10090,226016,"51104"
"24037",10090,56228,"51465"
"24039",10090,59052,"51108"
"24041",10090,66302,"51115"
"24043",10090,85308,"51016"
"24045",10090,69786,"51002"
"24047",10090,383295,"51646"
"24049",10090,69367,"51022"
"24051",10090,66437,"51024"
"24053",10090,66449,"51025"
"24055",10090,64656,"51649"
"24057",10090,66964,"51026"
"24059",10090,69168,"51027"
"24061",10090,272551,"51659"
"24063",10090,66191,"51124"
"24065",10090,71718,"9894"
"24067",10090,53312,"51667"
"24069",10090,266632,"51135"
"24071",10090,76892,"51136"
"24073",10090,19325,"10890"
"24075",10090,386649,"55968"
"24077",10090,80708,"29763"
"24079",10090,59008,"51433"
"24081",10090,30949,"51451"
"24083",10090,268480,"51195"
"24085",10090,66659,"51205"
"24087",10090,77647,"50852"
"24089",10090,69076,"51499"
"24091",10090,67674,"51504"
"24093",10090,56356,"51228"
"24095",10090,227102,"94101"
"24097",10090,66156,"51529"
"24099",10090,67851,"51250"
"24101",10090,57785,"29098"
"24103",10090,235106,"50863"
"24105",10090,233532,"51773"
"24107",10090,218476,"51301"
"24109",10090,277250,"51780"
"24111",10090,225362,"51308"
"24113",10090,66880,"51319"
"24115",10090,225131,"51322"
"24117",10090,56209,"51573"
"24119",10090,640524,"51332"
"24121",10090,244216,"51333"
"24123",10090,71373,"51334"
"24125",10090,53310,"1741"
"24127",10090,269113,"53371"
"24129",10090,54125,"27434"
"24131",10090,58170,"51802"
"24133",10090,63857,"53630"
"24135",10090,224440,"54093"
"24137",10090,93696,"54108"
"24139",10090,108686,"55704"
"24141",10090,381356,"11094"
"24143",10090,71923,"54785"
"24145",10090,76850,"192670"
"24147",10090,103537,"54799"
"24149",10090,212989,"54831"
"24151",10090,320528,"54832"
"24153",10090,320007,"54847"
"24155",10090,230837,"55616"
"24157",10090,74196,"55622"
"24159",10090,102193,"55625"
"24161",10090,67442,"54884"
"24163",10090,245638,"54885"
"24165",10090,433956,"54919"
"24167",10090,17089,"55646"
"24169",10090,270084,"54947"
"24171",10090,226499,"54953"
"24173",10090,209012,"54986"
"24175",10090,74098,"54987"
"24177",10090,76425,"54994"
"24179",10090,239570,"55020"
"24181",10090,83946,"55023"
"24183",10090,70930,"55035"
"24185",10090,69956,"55037"
"24187",10090,217827,"55051"
"24189",10090,225341,"55679"
"24191",10090,56277,"55076"
"24193",10090,109205,"55084"
"24195",10090,67471,"55094"
"24197",10090,66549,"55109"
"24199",10090,72787,"55706"
"24201",10090,52231,"55139"
"24203",10090,107071,"54663"
"24205",10090,229524,"55154"
"24207",10090,207425,"55717"
"24209",10090,234736,"55159"
"24211",10090,51869,"55183"
"24213",10090,226861,"55733"
"24215",10090,270156,"55216"
"24217",10090,269614,"55229"
"24219",10090,432677,"55237"
"24221",10090,234595,"55238"
"24223",10090,270086,"55239"
"24225",10090,69923,"55750"
"24227",10090,69940,"55763"
"24229",10090,320662,"55259"
"24231",10090,72502,"55280"
"24233",10090,234378,"55295"
"24235",10090,67509,"55776"
"24237",10090,71653,"57698"
"24239",10090,70652,"55314"
"24241",10090,237926,"55316"
"24243",10090,67795,"55328"
"24245",10090,71712,"55332"
"24247",10090,83408,"100527949"
"24248",10090,317757,"100527949"
"24250",10090,228368,"55343"
"24253",10090,320554,"55346"
"24255",10090,218865,"55349"
"24257",10090,242126,"55356"
"24259",10090,216987,"55813"
"24261",10090,59044,"55819"
"24263",10090,76117,"55843"
"24265",10090,66834,"55856"
"24267",10090,70315,"55869"
"24269",10090,70024,"55388"
"24272",10090,66181,"55505"
"24274",10090,215436,"55508"
"24276",10090,381319,"55509"
"24278",10090,68743,"54443"
"24280",10090,59079,"55914"
"24282",10090,68666,"55530"
"24284",10090,433586,"55534"
"24286",10090,54563,"23225"
"24288",10090,627872,"56171"
"24289",10090,227058,"56171"
"24290",10090,100101919,"56171"
"24292",10090,66578,"54069"
"24294",10090,15424,"3222"
"24296",10090,268534,"54221"
"24298",10090,231637,"54434"
"24300",10090,223433,"54491"
"24302",10090,23912,"54509"
"24304",10090,107371,"54536"
"24306",10090,66169,"54543"
"24308",10090,69544,"54554"
"24310",10090,234374,"54555"
"24312",10090,66233,"55929"
"24314",10090,76799,"56063"
"24316",10090,21898,"7099"
"24318",10090,16905,"4000"
"24320",10090,54325,"64834"
"24322",10090,54342,"64841"
"24324",10090,54445,"81622"
"24326",10090,71704,"50650"
"24328",10090,56291,"6815"
"24330",10090,56442,"57515"
"24332",10090,26431,"9815"
"24334",10090,66979,"56655"
"24336",10090,14534,"2648"
"24338",10090,75015,""
"24339",10090,94232,"56893"
"24341",10090,65254,"56896"
"24343",10090,54645,"56850"
"24345",10090,71238,"57001"
"24347",10090,66531,"56942"
"24349",10090,67163,"57003"
"24351",10090,224143,"56983"
"24353",10090,107047,"56984"
"24355",10090,94061,"65008"
"24357",10090,72729,"56990"
"24359",10090,56857,"219855"
"24361",10090,26877,"8708"
"24363",10090,215821,"57221"
"24365",10090,93730,"54585"
"24367",10090,80910,"53831"
"24369",10090,67956,"387893"
"24371",10090,380840,"57128"
"24373",10090,67064,"57132"
"24375",10090,57271,"26686"
"24377",10090,57272,"256144"
"24379",10090,71881,"57136"
"24382",10090,57357,"79644"
"24384",10090,66442,"57405"
"24386",10090,67824,"57407"
"24388",10090,69674,"57409"
"24390",10090,94249,"57419"
"24392",10090,66932,"57455"
"24394",10090,70737,"57530"
"24396",10090,217843,"57578"
"24398",10090,233833,"27327"
"24400",10090,269109,"57628"
"24402",10090,64008,"366"
"24404",10090,22038,"5359"
"24406",10090,432530,"107"
"24408",10090,229877,"5910"
"24410",10090,14378,"57818"
"24412",10090,245828,"58485"
"24414",10090,70470,"58490"
"24416",10090,229589,"58497"
"24418",10090,242466,"58499"
"24420",10090,93834,"57161"
"24422",10090,17714,"134266"
"24424",10090,74617,"59342"
"24426",10090,217410,"28951"
"24428",10090,66116,"51471"
"24430",10090,320840,"257194"
"24432",10090,70008,"59272"
"24434",10090,68801,"60481"
"24436",10090,12531,"994"
"24438",10090,68832,"60526"
"24440",10090,76687,"60559"
"24442",10090,73102,"63027"
"24444",10090,320376,"63035"
"24446",10090,76539,"63877"
"24448",10090,104799,"63894"
"24450",10090,69161,"63905"
"24452",10090,64659,"63931"
"24454",10090,74213,"64062"
"24456",10090,76429,"64077"
"24458",10090,68371,"64081"
"24460",10090,381334,"64090"
"24461",10090,100041596,"64090"
"24462",10090,619597,"64090"
"24464",10090,94242,"64129"
"24466",10090,641340,"29982"
"24468",10090,107448,"90249"
"24470",10090,109672,"1528"
"24472",10090,78287,"64145"
"24474",10090,72199,"64210"
"24476",10090,64379,"79190"
"24478",10090,68947,"64377"
"24480",10090,64424,"64425"
"24482",10090,66980,"64429"
"24484",10090,83603,"6785"
"24486",10090,69780,"64744"
"24488",10090,66313,"64750"
"24490",10090,69726,"64754"
"24492",10090,230649,"64756"
"24494",10090,14057,"94081"
"24496",10090,75678,"64768"
"24498",10090,78833,"64785"
"24500",10090,73172,"64789"
"24502",10090,68865,"64801"
"24504",10090,69048,"64924"
"24506",10090,52250,"65055"
"24508",10090,230082,"65083"
"24510",10090,225651,"65258"
"24512",10090,13972,"54584"
"24514",10090,66168,"2907"
"24516",10090,66237,"534"
"24518",10090,66471,""
"24519",10090,66647,"56160"
"24521",10090,270893,"124842"
"24523",10090,228731,"644524"
"24525",10090,71772,"196463"
"24527",10090,53627,"64840"
"24529",10090,73658,"83985"
"24531",10090,108673,"79080"
"24533",10090,14538,"2651"
"24535",10090,387355,"50837"
"24537",10090,100169,"65979"
"24539",10090,243371,"65999"
"24541",10090,387349,"50838"
"24543",10090,387339,""
"24544",10090,68938,"79058"
"24546",10090,73737,"79095"
"24548",10090,70274,""
"24549",10090,72055,"124565"
"24551",10090,73419,"79624"
"24553",10090,66433,"79145"
"24555",10090,118453,"79148"
"24557",10090,192970,"79154"
"24559",10090,652925,"79161"
"24561",10090,76080,"79183"
"24563",10090,67528,"283927"
"24565",10090,68082,"142679"
"24567",10090,70377,"91319"
"24570",10090,67153,"79621"
"24572",10090,68777,"79639"
"24574",10090,67621,"79656"
"24576",10090,67241,"79677"
"24578",10090,106248,"79691"
"24580",10090,70892,"79739"
"24582",10090,632971,"79785"
"24584",10090,223473,"79815"
"24586",10090,208228,"126308"
"24588",10090,70999,"79829"
"24590",10090,244550,"79883"
"24592",10090,213582,"79884"
"24594",10090,67676,"79897"
"24596",10090,74386,"80010"
"24598",10090,170756,"80024"
"24600",10090,231863,"80028"
"24602",10090,241062,"80055"
"24604",10090,382056,"23373"
"24606",10090,67883,"80146"
"24608",10090,320394,"80152"
"24610",10090,214585,"80208"
"24612",10090,101502,"80270"
"24614",10090,98363,"80303"
"24616",10090,381802,"80746"
"24618",10090,66061,"255758"
"24620",10090,66074,"153339"
"24622",10090,66117,"154791"
"24624",10090,66118,"84324"
"24626",10090,66165,"56647"
"24628",10090,66229,"285855"
"24630",10090,66387,"254552"
"24632",10090,66408,"54840"
"24634",10090,66412,"91947"
"24636",10090,66501,"102723545"
"24638",10090,66601,"388364"
"24640",10090,66664,"90407"
"24642",10090,66732,""
"24643",10090,216618,"112942"
"24645",10090,66822,"26260"
"24647",10090,66882,"9689"
"24649",10090,66892,"317649"
"24651",10090,66957,"89778"
"24653",10090,66968,"440503"
"24655",10090,66983,"91603"
"24657",10090,67088,"23066"
"24659",10090,67099,"151194"
"24661",10090,67164,"387787"
"24663",10090,67326,"54976"
"24665",10090,67356,"145942"
"24667",10090,67402,"255220"
"24669",10090,107732,"124995"
"24671",10090,67448,"84898"
"24673",10090,67458,"57222"
"24675",10090,67630,"142891"
"24677",10090,67709,"83998"
"24679",10090,67711,"197370"
"24681",10090,67732,"285148"
"24683",10090,67767,"84522"
"24685",10090,67773,"84148"
"24687",10090,67842,"161424"
"24689",10090,67893,"144110"
"24691",10090,52700,"84817"
"24693",10090,68106,"115024"
"24695",10090,28006,"387680	253725"
"24698",10090,68205,"81605"
"24700",10090,68243,"100131378"
"24702",10090,68352,"554235"
"24704",10090,52466,"113235"
"24706",10090,68680,"161247"
"24708",10090,52585,"115817"
"24710",10090,68876,"91419"
"24712",10090,234388,"115098"
"24714",10090,69156,"118881"
"24716",10090,99349,"120526"
"24718",10090,69294,""
"24719",10090,69363,"171169"
"24721",10090,69870,"84265"
"24723",10090,226527,""
"24724",10090,69961,"138716"
"24726",10090,70225,"53938"
"24728",10090,67420,"84188"
"24730",10090,70605,"254359"
"24732",10090,70920,"219557"
"24734",10090,71206,"83473"
"24736",10090,71207,"11163"
"24738",10090,382406,"282809"
"24740",10090,71263,"83876"
"24742",10090,71472,"10869"
"24744",10090,71562,"125061"
"24746",10090,71706,"283537"
"24748",10090,72018,"139341"
"24750",10090,72141,"83440"
"24752",10090,72144,"84255"
"24754",10090,217779,"388695"
"24756",10090,72244,"83636"
"24758",10090,66541,"196294"
"24760",10090,52690,"84193"
"24762",10090,72630,"116835"
"24764",10090,72654,"151903"
"24766",10090,73103,"130355"
"24768",10090,73373,"493911"
"24770",10090,74190,"91828"
"24772",10090,74200,"22889"
"24774",10090,74257,"26262"
"24776",10090,74342,"347730"
"24778",10090,74443,"54681"
"24780",10090,74614,"128506"
"24782",10090,74711,"164395"
"24784",10090,74915,"90423"
"24786",10090,75199,""
"24787",10090,100039913,""
"24788",10090,100039948,""
"24789",10090,434760,""
"24790",10090,100040016,""
"24791",10090,434764,""
"24792",10090,434766,""
"24793",10090,622301,""
"24794",10090,75416,"8602"
"24796",10090,75452,"84164"
"24798",10090,75526,"100526773"
"24800",10090,75572,"98"
"24802",10090,75796,"124359"
"24804",10090,77040,"55054"
"24806",10090,78428,"84305"
"24808",10090,78581,"84294"
"24810",10090,78656,"10902"
"24812",10090,78892,"83716"
"24814",10090,27878,"117143"
"24816",10090,384522,""
"24817",10090,81015,""
"24818",10090,665150,""
"24819",10090,81014,""
"24820",10090,404284,""
"24821",10090,636697,""
"24822",10090,636731,""
"24823",10090,81016,""
"24824",10090,81017,""
"24825",10090,404285,""
"24826",10090,433667,"81573"
"24828",10090,319934,"81846"
"24830",10090,68312,"2946"
"24832",10090,228421,"81930"
"24834",10090,83436,"59339"
"24836",10090,73723,"83442"
"24838",10090,66125,"83443"
"24840",10090,74782,"83468"
"24842",10090,331531,""
"24843",10090,100040635,""
"24844",10090,331529,""
"24845",10090,666040,""
"24846",10090,83565,""
"24847",10090,192216,"83604"
"24849",10090,574438,""
"24850",10090,627081,""
"24851",10090,27084,""
"24852",10090,242474,"23731"
"24854",10090,241764,"26013"
"24856",10090,94067,"84545"
"24858",10090,213402,"84071"
"24860",10090,211255,"84078"
"24862",10090,66432,"84138"
"24864",10090,213272,"84203"
"24870",10090,170737,"84937"
"24872",10090,69860,"84285"
"24874",10090,68079,"84306"
"24876",10090,66126,"84337"
"24879",10090,84112,"56670"
"24881",10090,433470,"84419"
"24883",10090,121022,"64968"
"24885",10090,94066,"64979"
"24887",10090,229007,"84619"
"24889",10090,433766,"84676"
"24891",10090,76900,"170463"
"24893",10090,117160,"94015"
"24895",10090,381812,"84766"
"24897",10090,227721,"84814"
"24899",10090,218820,"84858"
"24901",10090,235402,"84894"
